
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.461015,,Surface,1,27132,
0.36423,,Surface,1,27133,
0.531813,,Surface,1,27134,
0.508226,,Surface,1,27135,
0.303464,,Surface,1,27136,
0.351597,,Surface,1,27137,
0.512377,,Surface,1,27138,
0.663876,,Surface,1,27139,
0.404941,,Surface,1,27141,
0.587468,,Surface,1,27142,
0.288738,,Surface,1,27143,
0.395289,,Surface,1,27144,
0.385306,,Surface,1,27146,
0.452118,,Surface,1,27147,
0.51033,,Surface,1,27148,
0.473128,,Surface,1,27150,
0.332386,,Surface,1,27151,
0.399183,,Surface,1,27152,
0.33321,,Surface,1,27153,
0.467155,,Surface,1,27154,
0.307857,,Surface,1,27155,
0.370919,,Surface,1,27156,
0.344409,,Surface,1,27157,
0.380029,,Surface,1,27158,
0.414314,,Surface,1,27159,
0.648444,,Surface,1,27160,
0.376603,,Surface,1,27161,
0.812228,,Surface,1,27162,
0.553061,,Surface,1,27163,
0.175442,,Surface,1,27164,
0.550199,,Surface,1,27165,
0.22644,,Surface,1,27166,
0.314046,,Surface,1,27168,
0.60188,,Surface,1,27169,
0.43489,,Surface,1,27170,
0.406108,,Surface,1,27171,
0.676658,,Surface,1,27172,
0.468032,,Surface,1,27173,
0.377989,,Surface,1,27174,
