
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.330622,,Surface,1,27006,
0.424768,,Surface,1,27007,
0.399765,,Surface,1,27008,
0.243198,,Surface,1,27011,
0.331317,,Surface,1,27012,
0.355019,,Surface,1,27013,
0.535651,,Surface,1,27015,
0.349824,,Surface,1,27016,
0.289618,,Surface,1,27017,
0.367297,,Surface,1,27018,
0.312903,,Surface,1,27019,
0.403636,,Surface,1,27020,
0.411931,,Surface,1,27021,
0.334276,,Surface,1,27022,
0.317324,,Surface,1,27023,
0.225268,,Surface,1,27024,
0.306455,,Surface,1,27025,
0.390912,,Surface,1,27026,
0.368928,,Surface,1,27027,
0.416231,,Surface,1,27028,
0.543263,,Surface,1,27029,
0.221983,,Surface,1,27030,
0.344611,,Surface,1,27031,
0.440506,,Surface,1,27032,
0.302106,,Surface,1,27035,
0.340405,,Surface,1,27036,
0.310714,,Surface,1,27037,
0.470653,,Surface,1,27038,
0.382903,,Surface,1,27039,
0.2145,,Surface,1,27041,
0.210038,,Surface,1,27042,
0.463655,,Surface,1,27043,
0.328247,,Surface,1,27044,
0.409991,,Surface,1,27045,
0.530076,,Surface,1,27046,
0.300759,,Surface,1,27047,
0.528751,,Surface,1,27048,
0.419754,,Surface,1,27049,
0.526849,,Surface,1,27050,
0.331478,,Surface,1,27051,
0.285809,,Surface,1,27052,
0.263516,,Surface,1,27053,
0.326215,,Surface,1,27054,
0.24363,,Surface,1,27055,
0.303701,,Surface,1,27056,
0.40676,,Surface,1,27057,
0.505016,,Surface,1,27058,
0.614839,,Surface,1,27059,
0.518868,,Surface,1,27060,
0.283995,,Surface,1,27061,
0.235844,,Surface,1,27062,
0.269523,,Surface,1,27063,
0.307168,,Surface,1,27064,
0.185859,,Surface,1,27065,
0.303441,,Surface,1,27066,
0.432196,,Surface,1,27067,
0.350535,,Surface,1,27068,
0.293277,,Surface,1,27069,
0.368199,,Surface,1,27070,
0.401334,,Surface,1,27071,
0.363954,,Surface,1,27072,
0.359872,,Surface,1,27074,
0.315795,,Surface,1,27075,
0.441481,,Surface,1,27076,
0.300783,,Surface,1,27077,
0.289379,,Surface,1,27078,
0.304419,,Surface,1,27079,
0.452235,,Surface,1,27080,
0.36596,,Surface,1,27081,
0.385304,,Surface,1,27083,
0.443964,,Surface,1,27084,
0.45688,,Surface,1,27085,
0.560538,,Surface,1,27086,
0.258415,,Surface,1,27087,
0.40479,,Surface,1,27088,
0.299436,,Surface,1,27089,
0.371381,,Surface,1,27090,
0.311558,,Surface,1,27091,
0.334902,,Surface,1,27092,
0.249844,,Surface,1,27093,
0.426494,,Surface,1,27094,
0.443835,,Surface,1,27095,
0.358297,,Surface,1,27096,
0.418217,,Surface,1,27097,
0.490138,,Surface,1,27098,
0.392461,,Surface,1,27099,
0.506558,,Surface,1,27100,
0.524025,,Surface,1,27101,
0.382845,,Surface,1,27102,
0.310092,,Surface,1,27103,
0.263309,,Surface,1,27104,
0.249427,,Surface,1,27105,
0.350289,,Surface,1,27106,
0.403257,,Surface,1,27107,
0.266095,,Surface,1,27109,
0.241212,,Surface,1,27110,
0.275639,,Surface,1,27111,
0.439897,,Surface,1,27113,
0.359239,,Surface,1,27114,
0.458546,,Surface,1,27115,
0.337706,,Surface,1,27116,
0.402803,,Surface,1,27118,
0.344557,,Surface,1,27119,
0.447353,,Surface,1,27120,
0.362065,,Surface,1,27122,
0.328835,,Surface,1,27123,
0.277347,,Surface,1,27124,
0.406605,,Surface,1,27125,
0.374697,,Surface,1,27126,
0.344322,,Surface,1,27127,
0.293641,,Surface,1,27128,
0.294503,,Surface,1,27129,
0.375121,,Surface,1,27130,
0.315067,,Surface,1,27131,
0.328152,,Surface,1,27132,
0.445701,,Surface,1,27133,
0.362483,,Surface,1,27134,
0.362707,,Surface,1,27135,
0.315102,,Surface,1,27136,
0.191701,,Surface,1,27137,
0.274022,,Surface,1,27138,
0.281151,,Surface,1,27139,
0.371917,,Surface,1,27141,
0.325153,,Surface,1,27142,
0.318533,,Surface,1,27143,
0.312661,,Surface,1,27144,
0.415222,,Surface,1,27146,
0.392259,,Surface,1,27147,
0.375481,,Surface,1,27148,
0.324515,,Surface,1,27150,
0.239379,,Surface,1,27151,
0.450874,,Surface,1,27152,
0.265654,,Surface,1,27153,
0.339214,,Surface,1,27154,
0.549306,,Surface,1,27155,
0.474987,,Surface,1,27156,
0.375359,,Surface,1,27157,
0.455278,,Surface,1,27158,
0.260113,,Surface,1,27159,
0.272726,,Surface,1,27160,
0.402059,,Surface,1,27161,
0.213701,,Surface,1,27162,
0.343731,,Surface,1,27163,
0.190024,,Surface,1,27164,
0.336837,,Surface,1,27165,
0.623115,,Surface,1,27166,
0.418308,,Surface,1,27168,
0.278105,,Surface,1,27169,
0.264075,,Surface,1,27170,
0.242748,,Surface,1,27171,
