
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
476.427,µm,Surface,Position,1,28375,
627.039,µm,Surface,Position,1,28376,
669.741,µm,Surface,Position,1,28377,
429.393,µm,Surface,Position,1,28378,
323.59,µm,Surface,Position,1,28379,
409.996,µm,Surface,Position,1,28380,
620.949,µm,Surface,Position,1,28381,
614.598,µm,Surface,Position,1,28383,
432.944,µm,Surface,Position,1,28384,
243.787,µm,Surface,Position,1,28385,
388.715,µm,Surface,Position,1,28386,
244.291,µm,Surface,Position,1,28387,
226.973,µm,Surface,Position,1,28388,
345.878,µm,Surface,Position,1,28389,
334.273,µm,Surface,Position,1,28390,
608.922,µm,Surface,Position,1,28391,
596.985,µm,Surface,Position,1,28392,
490.35,µm,Surface,Position,1,28393,
464.687,µm,Surface,Position,1,28394,
517.387,µm,Surface,Position,1,28395,
405.709,µm,Surface,Position,1,28396,
329.686,µm,Surface,Position,1,28397,
310.753,µm,Surface,Position,1,28398,
229.399,µm,Surface,Position,1,28399,
397.479,µm,Surface,Position,1,28400,
296.907,µm,Surface,Position,1,28401,
274.308,µm,Surface,Position,1,28402,
503.796,µm,Surface,Position,1,28403,
617.713,µm,Surface,Position,1,28404,
295.972,µm,Surface,Position,1,28405,
558.535,µm,Surface,Position,1,28406,
561.968,µm,Surface,Position,1,28407,
499.826,µm,Surface,Position,1,28408,
538.347,µm,Surface,Position,1,28409,
564.733,µm,Surface,Position,1,28410,
576.47,µm,Surface,Position,1,28411,
705.31,µm,Surface,Position,1,28412,
490.954,µm,Surface,Position,1,28413,
252.402,µm,Surface,Position,1,28414,
571.333,µm,Surface,Position,1,28415,
366.928,µm,Surface,Position,1,28416,
237.688,µm,Surface,Position,1,28417,
713.703,µm,Surface,Position,1,28418,
253.618,µm,Surface,Position,1,28419,
267.84,µm,Surface,Position,1,28420,
522.465,µm,Surface,Position,1,28421,
252.653,µm,Surface,Position,1,28422,
204.212,µm,Surface,Position,1,28423,
526.943,µm,Surface,Position,1,28424,
516.038,µm,Surface,Position,1,28425,
382.234,µm,Surface,Position,1,28426,
679.725,µm,Surface,Position,1,28427,
552.309,µm,Surface,Position,1,28429,
566.466,µm,Surface,Position,1,28430,
598.251,µm,Surface,Position,1,28431,
436.728,µm,Surface,Position,1,28432,
346.533,µm,Surface,Position,1,28433,
330.448,µm,Surface,Position,1,28434,
325.225,µm,Surface,Position,1,28435,
507.618,µm,Surface,Position,1,28436,
310.024,µm,Surface,Position,1,28437,
240.485,µm,Surface,Position,1,28438,
198.419,µm,Surface,Position,1,28439,
692.362,µm,Surface,Position,1,28440,
690.683,µm,Surface,Position,1,28441,
362.173,µm,Surface,Position,1,28442,
543.902,µm,Surface,Position,1,28443,
417.024,µm,Surface,Position,1,28444,
473.055,µm,Surface,Position,1,28445,
415.008,µm,Surface,Position,1,28446,
635.461,µm,Surface,Position,1,28447,
613.038,µm,Surface,Position,1,28448,
405.88,µm,Surface,Position,1,28449,
437.801,µm,Surface,Position,1,28450,
217.837,µm,Surface,Position,1,28451,
244.108,µm,Surface,Position,1,28452,
643.959,µm,Surface,Position,1,28453,
572.767,µm,Surface,Position,1,28454,
445.621,µm,Surface,Position,1,28456,
637.565,µm,Surface,Position,1,28457,
275.012,µm,Surface,Position,1,28458,
397.078,µm,Surface,Position,1,28459,
644.765,µm,Surface,Position,1,28460,
452.282,µm,Surface,Position,1,28461,
699.621,µm,Surface,Position,1,28462,
514.86,µm,Surface,Position,1,28463,
671.126,µm,Surface,Position,1,28464,
602.208,µm,Surface,Position,1,28465,
604.498,µm,Surface,Position,1,28466,
377.47,µm,Surface,Position,1,28467,
429.893,µm,Surface,Position,1,28468,
508.595,µm,Surface,Position,1,28469,
712.697,µm,Surface,Position,1,28470,
640.495,µm,Surface,Position,1,28471,
591.231,µm,Surface,Position,1,28472,
426.791,µm,Surface,Position,1,28473,
520.573,µm,Surface,Position,1,28474,
581.372,µm,Surface,Position,1,28475,
442.231,µm,Surface,Position,1,28476,
670.07,µm,Surface,Position,1,28477,
493.987,µm,Surface,Position,1,28479,
198.426,µm,Surface,Position,1,28480,
304.661,µm,Surface,Position,1,28481,
222.078,µm,Surface,Position,1,28482,
687.04,µm,Surface,Position,1,28483,
387.794,µm,Surface,Position,1,28484,
470.069,µm,Surface,Position,1,28485,
356.986,µm,Surface,Position,1,28486,
483.155,µm,Surface,Position,1,28487,
403.754,µm,Surface,Position,1,28488,
288.566,µm,Surface,Position,1,28489,
682.178,µm,Surface,Position,1,28490,
443.698,µm,Surface,Position,1,28491,
621.501,µm,Surface,Position,1,28492,
382.62,µm,Surface,Position,1,28493,
262.196,µm,Surface,Position,1,28494,
420.55,µm,Surface,Position,1,28495,
368.273,µm,Surface,Position,1,28496,
663.171,µm,Surface,Position,1,28497,
496.216,µm,Surface,Position,1,28498,
557.285,µm,Surface,Position,1,28499,
267.809,µm,Surface,Position,1,28501,
676.058,µm,Surface,Position,1,28502,
355.352,µm,Surface,Position,1,28503,
212.946,µm,Surface,Position,1,28504,
605.616,µm,Surface,Position,1,28505,
279.709,µm,Surface,Position,1,28506,
389.861,µm,Surface,Position,1,28507,
234.339,µm,Surface,Position,1,28508,
530.703,µm,Surface,Position,1,28509,
469.791,µm,Surface,Position,1,28510,
691.115,µm,Surface,Position,1,28511,
580.373,µm,Surface,Position,1,28512,
505.987,µm,Surface,Position,1,28513,
586.641,µm,Surface,Position,1,28514,
359.763,µm,Surface,Position,1,28515,
476.665,µm,Surface,Position,1,28516,
402.757,µm,Surface,Position,1,28517,
208.761,µm,Surface,Position,1,28518,
392.55,µm,Surface,Position,1,28519,
604.392,µm,Surface,Position,1,28520,
579.373,µm,Surface,Position,1,28521,
440.362,µm,Surface,Position,1,28522,
654.363,µm,Surface,Position,1,28523,
405.359,µm,Surface,Position,1,28524,
380.271,µm,Surface,Position,1,28525,
280.268,µm,Surface,Position,1,28526,
311.211,µm,Surface,Position,1,28528,
681.87,µm,Surface,Position,1,28529,
348.372,µm,Surface,Position,1,28530,
687.275,µm,Surface,Position,1,28531,
554.67,µm,Surface,Position,1,28532,
470.066,µm,Surface,Position,1,28533,
307.652,µm,Surface,Position,1,28534,
715.485,µm,Surface,Position,1,28535,
269.841,µm,Surface,Position,1,28536,
229.98,µm,Surface,Position,1,28537,
355.785,µm,Surface,Position,1,28538,
630.392,µm,Surface,Position,1,28539,
188.512,µm,Surface,Position,1,28540,
359.831,µm,Surface,Position,1,28541,
674.441,µm,Surface,Position,1,28543,
455.419,µm,Surface,Position,1,28544,
288.448,µm,Surface,Position,1,28545,
299.708,µm,Surface,Position,1,28546,
431.053,µm,Surface,Position,1,28547,
511.977,µm,Surface,Position,1,28548,
376.256,µm,Surface,Position,1,28549,
598.485,µm,Surface,Position,1,28550,
488.101,µm,Surface,Position,1,28551,
569.739,µm,Surface,Position,1,28552,
422.513,µm,Surface,Position,1,28553,
442.14,µm,Surface,Position,1,28554,
508.348,µm,Surface,Position,1,28555,
539.094,µm,Surface,Position,1,28556,
668.208,µm,Surface,Position,1,28559,
537.158,µm,Surface,Position,1,28560,
607.007,µm,Surface,Position,1,28561,
641.82,µm,Surface,Position,1,28562,
318.83,µm,Surface,Position,1,28563,
525.717,µm,Surface,Position,1,28564,
631.559,µm,Surface,Position,1,28565,
652.705,µm,Surface,Position,1,28567,
519.761,µm,Surface,Position,1,28569,
375.856,µm,Surface,Position,1,28571,
498.979,µm,Surface,Position,1,28572,
560.251,µm,Surface,Position,1,28573,
661.984,µm,Surface,Position,1,28574,
443.85,µm,Surface,Position,1,28575,
506.12,µm,Surface,Position,1,28576,
280.027,µm,Surface,Position,1,28577,
688.649,µm,Surface,Position,1,28579,
422.826,µm,Surface,Position,1,28580,
587.249,µm,Surface,Position,1,28582,
482.239,µm,Surface,Position,1,28583,
559.476,µm,Surface,Position,1,28584,
364.511,µm,Surface,Position,1,28585,
482.974,µm,Surface,Position,1,28587,
707.495,µm,Surface,Position,1,28588,
320.031,µm,Surface,Position,1,28589,
260.737,µm,Surface,Position,1,28590,
397.991,µm,Surface,Position,1,28591,
598.482,µm,Surface,Position,1,28592,
205.363,µm,Surface,Position,1,28594,
469.45,µm,Surface,Position,1,28596,
353.739,µm,Surface,Position,1,28597,
280.573,µm,Surface,Position,1,28598,
478.642,µm,Surface,Position,1,28599,
408.236,µm,Surface,Position,1,28600,
703.101,µm,Surface,Position,1,28601,
634.643,µm,Surface,Position,1,28602,
633.312,µm,Surface,Position,1,28604,
435.54,µm,Surface,Position,1,28605,
358.334,µm,Surface,Position,1,28606,
347.781,µm,Surface,Position,1,28607,
384.372,µm,Surface,Position,1,28608,
376.114,µm,Surface,Position,1,28609,
698.698,µm,Surface,Position,1,28611,
463.814,µm,Surface,Position,1,28612,
588.232,µm,Surface,Position,1,28614,
566.259,µm,Surface,Position,1,28615,
383.147,µm,Surface,Position,1,28616,
361.841,µm,Surface,Position,1,28617,
422.303,µm,Surface,Position,1,28618,
611.21,µm,Surface,Position,1,28619,
482.866,µm,Surface,Position,1,28620,
660.407,µm,Surface,Position,1,28623,
492.301,µm,Surface,Position,1,28624,
233.096,µm,Surface,Position,1,28625,
420.835,µm,Surface,Position,1,28626,
676.291,µm,Surface,Position,1,28627,
625.813,µm,Surface,Position,1,28628,
647.574,µm,Surface,Position,1,28630,
695.752,µm,Surface,Position,1,28631,
253.4,µm,Surface,Position,1,28632,
548.841,µm,Surface,Position,1,28633,
371.641,µm,Surface,Position,1,28634,
593.621,µm,Surface,Position,1,28636,
528.323,µm,Surface,Position,1,28637,
549.523,µm,Surface,Position,1,28638,
281.485,µm,Surface,Position,1,28640,
666.119,µm,Surface,Position,1,28641,
383.652,µm,Surface,Position,1,28642,
308.223,µm,Surface,Position,1,28643,
664.406,µm,Surface,Position,1,28644,
626.671,µm,Surface,Position,1,28645,
253.894,µm,Surface,Position,1,28646,
289.514,µm,Surface,Position,1,28647,
239.496,µm,Surface,Position,1,28648,
493.222,µm,Surface,Position,1,28649,
586.579,µm,Surface,Position,1,28650,
512.465,µm,Surface,Position,1,28651,
672.146,µm,Surface,Position,1,28652,
530.204,µm,Surface,Position,1,28653,
447.09,µm,Surface,Position,1,28656,
397.229,µm,Surface,Position,1,28657,
305.898,µm,Surface,Position,1,28658,
331.583,µm,Surface,Position,1,28659,
615.307,µm,Surface,Position,1,28660,
439.771,µm,Surface,Position,1,28661,
633.926,µm,Surface,Position,1,28662,
312.902,µm,Surface,Position,1,28663,
385.213,µm,Surface,Position,1,28664,
394.352,µm,Surface,Position,1,28665,
680.799,µm,Surface,Position,1,28666,
245.909,µm,Surface,Position,1,28667,
338.632,µm,Surface,Position,1,28668,
676.591,µm,Surface,Position,1,28670,
285.308,µm,Surface,Position,1,28671,
666.112,µm,Surface,Position,1,28673,
629.845,µm,Surface,Position,1,28674,
373.655,µm,Surface,Position,1,28675,
364.462,µm,Surface,Position,1,28676,
659.162,µm,Surface,Position,1,28677,
365.779,µm,Surface,Position,1,28678,
354.389,µm,Surface,Position,1,28679,
332.237,µm,Surface,Position,1,28680,
436.373,µm,Surface,Position,1,28681,
548.859,µm,Surface,Position,1,28682,
290.672,µm,Surface,Position,1,28683,
481.505,µm,Surface,Position,1,28684,
544.526,µm,Surface,Position,1,28686,
634.365,µm,Surface,Position,1,28687,
566.656,µm,Surface,Position,1,28688,
265.668,µm,Surface,Position,1,28689,
281.678,µm,Surface,Position,1,28691,
454.617,µm,Surface,Position,1,28692,
240.039,µm,Surface,Position,1,28693,
274.659,µm,Surface,Position,1,28694,
550.217,µm,Surface,Position,1,28695,
620.661,µm,Surface,Position,1,28696,
625.334,µm,Surface,Position,1,28697,
701.419,µm,Surface,Position,1,28698,
189.524,µm,Surface,Position,1,28699,
377.147,µm,Surface,Position,1,28700,
600.723,µm,Surface,Position,1,28701,
609.816,µm,Surface,Position,1,28702,
493.666,µm,Surface,Position,1,28703,
705.878,µm,Surface,Position,1,28704,
245.991,µm,Surface,Position,1,28705,
693.948,µm,Surface,Position,1,28706,
693.564,µm,Surface,Position,1,28707,
572.159,µm,Surface,Position,1,28708,
570.871,µm,Surface,Position,1,28709,
488.57,µm,Surface,Position,1,28711,
580.971,µm,Surface,Position,1,28712,
516.255,µm,Surface,Position,1,28713,
505.274,µm,Surface,Position,1,28714,
514.496,µm,Surface,Position,1,28715,
644.062,µm,Surface,Position,1,28716,
378.839,µm,Surface,Position,1,28717,
398.224,µm,Surface,Position,1,28718,
618.086,µm,Surface,Position,1,28719,
625.324,µm,Surface,Position,1,28720,
610.405,µm,Surface,Position,1,28721,
349.625,µm,Surface,Position,1,28722,
523.18,µm,Surface,Position,1,28723,
690.262,µm,Surface,Position,1,28724,
707.964,µm,Surface,Position,1,28725,
271.625,µm,Surface,Position,1,28726,
525.609,µm,Surface,Position,1,28727,
177.566,µm,Surface,Position,1,28729,
462.081,µm,Surface,Position,1,28730,
474.295,µm,Surface,Position,1,28731,
366.991,µm,Surface,Position,1,28732,
626.009,µm,Surface,Position,1,28733,
386.143,µm,Surface,Position,1,28734,
370.99,µm,Surface,Position,1,28735,
604.348,µm,Surface,Position,1,28736,
456.841,µm,Surface,Position,1,28737,
467.816,µm,Surface,Position,1,28738,
241.964,µm,Surface,Position,1,28739,
715.983,µm,Surface,Position,1,28740,
216.211,µm,Surface,Position,1,28741,
447.179,µm,Surface,Position,1,28742,
463.974,µm,Surface,Position,1,28743,
225.369,µm,Surface,Position,1,28744,
405.064,µm,Surface,Position,1,28745,
499.451,µm,Surface,Position,1,28746,
428.177,µm,Surface,Position,1,28747,
196.116,µm,Surface,Position,1,28748,
598.986,µm,Surface,Position,1,28749,
643.168,µm,Surface,Position,1,28750,
300.091,µm,Surface,Position,1,28751,
596.367,µm,Surface,Position,1,28752,
467.621,µm,Surface,Position,1,28753,
456.876,µm,Surface,Position,1,28754,
335.155,µm,Surface,Position,1,28755,
708.08,µm,Surface,Position,1,28756,
410.652,µm,Surface,Position,1,28757,
287.424,µm,Surface,Position,1,28758,
191.843,µm,Surface,Position,1,28759,
590.43,µm,Surface,Position,1,28760,
355.171,µm,Surface,Position,1,28761,
694.471,µm,Surface,Position,1,28762,
515.569,µm,Surface,Position,1,28763,
669.432,µm,Surface,Position,1,28764,
507.824,µm,Surface,Position,1,28765,
398.469,µm,Surface,Position,1,28766,
559.099,µm,Surface,Position,1,28767,
292.239,µm,Surface,Position,1,28768,
279.674,µm,Surface,Position,1,28769,
545.795,µm,Surface,Position,1,28770,
606.648,µm,Surface,Position,1,28771,
385.583,µm,Surface,Position,1,28772,
196.903,µm,Surface,Position,1,28773,
376.118,µm,Surface,Position,1,28774,
384.244,µm,Surface,Position,1,28775,
584.809,µm,Surface,Position,1,28776,
345.417,µm,Surface,Position,1,28777,
334.503,µm,Surface,Position,1,28781,
416.803,µm,Surface,Position,1,28783,
255.99,µm,Surface,Position,1,28784,
531.443,µm,Surface,Position,1,28785,
485.384,µm,Surface,Position,1,28786,
564.053,µm,Surface,Position,1,28787,
338.886,µm,Surface,Position,1,28788,
325.378,µm,Surface,Position,1,28789,
398.016,µm,Surface,Position,1,28790,
636.953,µm,Surface,Position,1,28791,
194.974,µm,Surface,Position,1,28792,
697.542,µm,Surface,Position,1,28795,
649.5,µm,Surface,Position,1,28796,
460.697,µm,Surface,Position,1,28797,
184.8,µm,Surface,Position,1,28798,
483.05,µm,Surface,Position,1,28799,
641.664,µm,Surface,Position,1,28800,
638.086,µm,Surface,Position,1,28801,
458.921,µm,Surface,Position,1,28802,
661.812,µm,Surface,Position,1,28803,
410.393,µm,Surface,Position,1,28804,
577.714,µm,Surface,Position,1,28805,
557.622,µm,Surface,Position,1,28806,
714.683,µm,Surface,Position,1,28807,
167.919,µm,Surface,Position,1,28808,
227.208,µm,Surface,Position,1,28810,
376.496,µm,Surface,Position,1,28812,
578.725,µm,Surface,Position,1,28813,
298.708,µm,Surface,Position,1,28814,
561.744,µm,Surface,Position,1,28815,
591.06,µm,Surface,Position,1,28816,
693.143,µm,Surface,Position,1,28817,
455.829,µm,Surface,Position,1,28818,
366.84,µm,Surface,Position,1,28819,
190.107,µm,Surface,Position,1,28820,
325.246,µm,Surface,Position,1,28821,
340.842,µm,Surface,Position,1,28822,
422.161,µm,Surface,Position,1,28823,
693.732,µm,Surface,Position,1,28824,
210.428,µm,Surface,Position,1,28825,
468.902,µm,Surface,Position,1,28826,
466.781,µm,Surface,Position,1,28827,
227.528,µm,Surface,Position,1,28830,
391.462,µm,Surface,Position,1,28831,
193.785,µm,Surface,Position,1,28832,
184.027,µm,Surface,Position,1,28833,
528.253,µm,Surface,Position,1,28834,
456.46,µm,Surface,Position,1,28835,
652.864,µm,Surface,Position,1,28837,
168.404,µm,Surface,Position,1,28838,
650.773,µm,Surface,Position,1,28839,
391.06,µm,Surface,Position,1,28840,
319.656,µm,Surface,Position,1,28843,
309.487,µm,Surface,Position,1,28844,
342.049,µm,Surface,Position,1,28846,
480.836,µm,Surface,Position,1,28847,
707.766,µm,Surface,Position,1,28848,
305.917,µm,Surface,Position,1,28849,
243.649,µm,Surface,Position,1,28850,
626.529,µm,Surface,Position,1,28851,
554.314,µm,Surface,Position,1,28852,
681.227,µm,Surface,Position,1,28853,
215.822,µm,Surface,Position,1,28854,
351.914,µm,Surface,Position,1,28855,
440.374,µm,Surface,Position,1,28856,
213.384,µm,Surface,Position,1,28857,
674.362,µm,Surface,Position,1,28858,
295.802,µm,Surface,Position,1,28859,
679.15,µm,Surface,Position,1,28860,
646.426,µm,Surface,Position,1,28861,
378.854,µm,Surface,Position,1,28862,
687.694,µm,Surface,Position,1,28863,
310.495,µm,Surface,Position,1,28864,
608.838,µm,Surface,Position,1,28865,
300.273,µm,Surface,Position,1,28866,
579.728,µm,Surface,Position,1,28867,
537.574,µm,Surface,Position,1,28869,
217.89,µm,Surface,Position,1,28870,
690.927,µm,Surface,Position,1,28871,
165.658,µm,Surface,Position,1,28872,
246.507,µm,Surface,Position,1,28873,
415.764,µm,Surface,Position,1,28874,
274.598,µm,Surface,Position,1,28875,
343.539,µm,Surface,Position,1,28876,
305.199,µm,Surface,Position,1,28877,
581.864,µm,Surface,Position,1,28878,
647.847,µm,Surface,Position,1,28879,
670.328,µm,Surface,Position,1,28880,
604.595,µm,Surface,Position,1,28881,
513.6,µm,Surface,Position,1,28882,
507.763,µm,Surface,Position,1,28883,
573.038,µm,Surface,Position,1,28884,
475.364,µm,Surface,Position,1,28885,
229.019,µm,Surface,Position,1,28886,
573.359,µm,Surface,Position,1,28887,
173.677,µm,Surface,Position,1,28888,
612.066,µm,Surface,Position,1,28889,
515.617,µm,Surface,Position,1,28890,
312.406,µm,Surface,Position,1,28891,
537.445,µm,Surface,Position,1,28892,
160.924,µm,Surface,Position,1,28893,
656.368,µm,Surface,Position,1,28894,
327.942,µm,Surface,Position,1,28895,
211.55,µm,Surface,Position,1,28896,
242.236,µm,Surface,Position,1,28897,
169.8,µm,Surface,Position,1,28899,
399.426,µm,Surface,Position,1,28900,
539.295,µm,Surface,Position,1,28901,
235.196,µm,Surface,Position,1,28902,
602.467,µm,Surface,Position,1,28903,
701.675,µm,Surface,Position,1,28904,
526.89,µm,Surface,Position,1,28905,
306.092,µm,Surface,Position,1,28906,
354.519,µm,Surface,Position,1,28907,
390.648,µm,Surface,Position,1,28908,
192.315,µm,Surface,Position,1,28909,
689.377,µm,Surface,Position,1,28910,
518.384,µm,Surface,Position,1,28911,
556.184,µm,Surface,Position,1,28912,
494.559,µm,Surface,Position,1,28913,
552.584,µm,Surface,Position,1,28915,
226.841,µm,Surface,Position,1,28916,
474.315,µm,Surface,Position,1,28917,
568.45,µm,Surface,Position,1,28918,
377.361,µm,Surface,Position,1,28919,
498.38,µm,Surface,Position,1,28920,
184.07,µm,Surface,Position,1,28921,
549.998,µm,Surface,Position,1,28922,
240.335,µm,Surface,Position,1,28923,
324.401,µm,Surface,Position,1,28924,
404.482,µm,Surface,Position,1,28926,
706.736,µm,Surface,Position,1,28927,
243.732,µm,Surface,Position,1,28928,
323.241,µm,Surface,Position,1,28929,
341.109,µm,Surface,Position,1,28930,
699.275,µm,Surface,Position,1,28931,
387.682,µm,Surface,Position,1,28932,
188.874,µm,Surface,Position,1,28933,
565.914,µm,Surface,Position,1,28934,
194.582,µm,Surface,Position,1,28935,
677.912,µm,Surface,Position,1,28937,
642.992,µm,Surface,Position,1,28938,
698.339,µm,Surface,Position,1,28939,
549.043,µm,Surface,Position,1,28940,
377.028,µm,Surface,Position,1,28941,
527.533,µm,Surface,Position,1,28942,
244.222,µm,Surface,Position,1,28943,
485.602,µm,Surface,Position,1,28944,
501.883,µm,Surface,Position,1,28945,
457.758,µm,Surface,Position,1,28946,
376.767,µm,Surface,Position,1,28947,
319.282,µm,Surface,Position,1,28948,
411.521,µm,Surface,Position,1,28949,
588.27,µm,Surface,Position,1,28950,
574.873,µm,Surface,Position,1,28952,
693.668,µm,Surface,Position,1,28954,
502.14,µm,Surface,Position,1,28956,
577.17,µm,Surface,Position,1,28957,
398.233,µm,Surface,Position,1,28958,
172.532,µm,Surface,Position,1,28959,
618.099,µm,Surface,Position,1,28960,
656.131,µm,Surface,Position,1,28961,
216.315,µm,Surface,Position,1,28962,
612.041,µm,Surface,Position,1,28963,
473.728,µm,Surface,Position,1,28964,
671.641,µm,Surface,Position,1,28965,
394.48,µm,Surface,Position,1,28966,
355.123,µm,Surface,Position,1,28967,
606.738,µm,Surface,Position,1,28968,
706.187,µm,Surface,Position,1,28972,
373.2,µm,Surface,Position,1,28973,
335.831,µm,Surface,Position,1,28974,
547.031,µm,Surface,Position,1,28975,
538.941,µm,Surface,Position,1,28976,
628.38,µm,Surface,Position,1,28977,
441.943,µm,Surface,Position,1,28978,
686.644,µm,Surface,Position,1,28979,
290.904,µm,Surface,Position,1,28980,
158.259,µm,Surface,Position,1,28982,
360.271,µm,Surface,Position,1,28983,
645.248,µm,Surface,Position,1,28984,
469.65,µm,Surface,Position,1,28985,
193.386,µm,Surface,Position,1,28986,
238.086,µm,Surface,Position,1,28987,
592.223,µm,Surface,Position,1,28988,
406.959,µm,Surface,Position,1,28989,
448.248,µm,Surface,Position,1,28990,
713.473,µm,Surface,Position,1,28991,
175.006,µm,Surface,Position,1,28992,
630.111,µm,Surface,Position,1,28993,
465.901,µm,Surface,Position,1,28995,
589.793,µm,Surface,Position,1,28999,
657.191,µm,Surface,Position,1,29000,
268.918,µm,Surface,Position,1,29001,
462.033,µm,Surface,Position,1,29002,
225.383,µm,Surface,Position,1,29003,
155.068,µm,Surface,Position,1,29004,
510.168,µm,Surface,Position,1,29005,
319.711,µm,Surface,Position,1,29006,
422.003,µm,Surface,Position,1,29007,
279.75,µm,Surface,Position,1,29008,
597.369,µm,Surface,Position,1,29009,
176.497,µm,Surface,Position,1,29010,
275.992,µm,Surface,Position,1,29011,
366.143,µm,Surface,Position,1,29012,
501.308,µm,Surface,Position,1,29013,
182.826,µm,Surface,Position,1,29014,
327.688,µm,Surface,Position,1,29016,
404.648,µm,Surface,Position,1,29017,
544.84,µm,Surface,Position,1,29018,
420.478,µm,Surface,Position,1,29019,
509.194,µm,Surface,Position,1,29020,
618.509,µm,Surface,Position,1,29021,
539.985,µm,Surface,Position,1,29022,
324.459,µm,Surface,Position,1,29023,
388.969,µm,Surface,Position,1,29024,
707.269,µm,Surface,Position,1,29025,
673.603,µm,Surface,Position,1,29026,
429.505,µm,Surface,Position,1,29027,
635.039,µm,Surface,Position,1,29028,
332.839,µm,Surface,Position,1,29029,
395.793,µm,Surface,Position,1,29031,
261.51,µm,Surface,Position,1,29032,
700.15,µm,Surface,Position,1,29033,
518.29,µm,Surface,Position,1,29034,
520.341,µm,Surface,Position,1,29035,
661.334,µm,Surface,Position,1,29036,
563.872,µm,Surface,Position,1,29037,
571.542,µm,Surface,Position,1,29038,
622.955,µm,Surface,Position,1,29040,
408.371,µm,Surface,Position,1,29042,
707.889,µm,Surface,Position,1,29043,
292.39,µm,Surface,Position,1,29044,
609.546,µm,Surface,Position,1,29046,
713.714,µm,Surface,Position,1,29047,
563.208,µm,Surface,Position,1,29048,
356.643,µm,Surface,Position,1,29049,
152.194,µm,Surface,Position,1,29050,
546.874,µm,Surface,Position,1,29051,
696.185,µm,Surface,Position,1,29052,
536.582,µm,Surface,Position,1,29053,
653.941,µm,Surface,Position,1,29054,
428.471,µm,Surface,Position,1,29055,
604.051,µm,Surface,Position,1,29056,
548.544,µm,Surface,Position,1,29057,
684.655,µm,Surface,Position,1,29058,
372.146,µm,Surface,Position,1,29059,
257.539,µm,Surface,Position,1,29060,
661.369,µm,Surface,Position,1,29061,
481.489,µm,Surface,Position,1,29062,
621.035,µm,Surface,Position,1,29063,
599.446,µm,Surface,Position,1,29064,
273.595,µm,Surface,Position,1,29065,
613.654,µm,Surface,Position,1,29067,
492.98,µm,Surface,Position,1,29068,
247.86,µm,Surface,Position,1,29069,
477.021,µm,Surface,Position,1,29070,
286.806,µm,Surface,Position,1,29071,
269.714,µm,Surface,Position,1,29072,
597.87,µm,Surface,Position,1,29073,
500.16,µm,Surface,Position,1,29074,
313.425,µm,Surface,Position,1,29075,
371.277,µm,Surface,Position,1,29076,
483.716,µm,Surface,Position,1,29077,
662.854,µm,Surface,Position,1,29078,
238.066,µm,Surface,Position,1,29079,
367.884,µm,Surface,Position,1,29080,
480.495,µm,Surface,Position,1,29081,
276.345,µm,Surface,Position,1,29082,
298.253,µm,Surface,Position,1,29083,
179.447,µm,Surface,Position,1,29084,
610.585,µm,Surface,Position,1,29085,
419.912,µm,Surface,Position,1,29086,
515.146,µm,Surface,Position,1,29087,
149.29,µm,Surface,Position,1,29088,
682.739,µm,Surface,Position,1,29089,
711.923,µm,Surface,Position,1,29090,
380.975,µm,Surface,Position,1,29091,
404.553,µm,Surface,Position,1,29092,
186.96,µm,Surface,Position,1,29093,
311.45,µm,Surface,Position,1,29094,
562.278,µm,Surface,Position,1,29095,
117.888,µm,Surface,Position,1,29096,
499.145,µm,Surface,Position,1,29097,
459.495,µm,Surface,Position,1,29098,
674.857,µm,Surface,Position,1,29099,
261.812,µm,Surface,Position,1,29100,
433.464,µm,Surface,Position,1,29101,
619.66,µm,Surface,Position,1,29102,
440.693,µm,Surface,Position,1,29103,
340.956,µm,Surface,Position,1,29104,
663.216,µm,Surface,Position,1,29105,
278.163,µm,Surface,Position,1,29106,
225.294,µm,Surface,Position,1,29107,
624.33,µm,Surface,Position,1,29108,
216.675,µm,Surface,Position,1,29109,
575.819,µm,Surface,Position,1,29110,
447.554,µm,Surface,Position,1,29111,
659.927,µm,Surface,Position,1,29112,
652.113,µm,Surface,Position,1,29113,
217.865,µm,Surface,Position,1,29114,
458.901,µm,Surface,Position,1,29115,
427.528,µm,Surface,Position,1,29116,
678.952,µm,Surface,Position,1,29117,
555.026,µm,Surface,Position,1,29118,
326.605,µm,Surface,Position,1,29119,
215.12,µm,Surface,Position,1,29120,
693.475,µm,Surface,Position,1,29121,
657.898,µm,Surface,Position,1,29122,
523.522,µm,Surface,Position,1,29123,
275.79,µm,Surface,Position,1,29124,
263.791,µm,Surface,Position,1,29125,
672.426,µm,Surface,Position,1,29126,
605.492,µm,Surface,Position,1,29127,
350.245,µm,Surface,Position,1,29128,
572.178,µm,Surface,Position,1,29129,
183.964,µm,Surface,Position,1,29130,
147.398,µm,Surface,Position,1,29131,
255.727,µm,Surface,Position,1,29132,
439.786,µm,Surface,Position,1,29133,
177.349,µm,Surface,Position,1,29134,
196.36,µm,Surface,Position,1,29135,
293.972,µm,Surface,Position,1,29136,
703.196,µm,Surface,Position,1,29137,
434.022,µm,Surface,Position,1,29138,
568.701,µm,Surface,Position,1,29139,
675.476,µm,Surface,Position,1,29140,
583.825,µm,Surface,Position,1,29141,
