
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
517.774,µm^3,Surface,1,1251,
406.531,µm^3,Surface,1,1252,
353.583,µm^3,Surface,1,1253,
464.076,µm^3,Surface,1,1256,
368.611,µm^3,Surface,1,1257,
274.299,µm^3,Surface,1,1258,
501.364,µm^3,Surface,1,1260,
279.888,µm^3,Surface,1,1262,
391.012,µm^3,Surface,1,1263,
240.196,µm^3,Surface,1,1265,
294.353,µm^3,Surface,1,1266,
544.458,µm^3,Surface,1,1267,
136.798,µm^3,Surface,1,1268,
653.153,µm^3,Surface,1,1269,
493.352,µm^3,Surface,1,1271,
158.209,µm^3,Surface,1,1272,
420.449,µm^3,Surface,1,1273,
635.734,µm^3,Surface,1,1274,
298.041,µm^3,Surface,1,1276,
567.357,µm^3,Surface,1,1277,
404.683,µm^3,Surface,1,1278,
336.098,µm^3,Surface,1,1279,
405.233,µm^3,Surface,1,1281,
482.985,µm^3,Surface,1,1282,
298.801,µm^3,Surface,1,1287,
284.614,µm^3,Surface,1,1290,
341.717,µm^3,Surface,1,1292,
313.032,µm^3,Surface,1,1293,
360.366,µm^3,Surface,1,1295,
415.915,µm^3,Surface,1,1298,
160.745,µm^3,Surface,1,1302,
302.098,µm^3,Surface,1,1308,
306.808,µm^3,Surface,1,1313,
362.94,µm^3,Surface,1,1318,
682.471,µm^3,Surface,1,1320,
294.046,µm^3,Surface,1,1321,
224.621,µm^3,Surface,1,1322,
188.788,µm^3,Surface,1,1323,
132.527,µm^3,Surface,1,1324,
545.142,µm^3,Surface,1,1326,
497.255,µm^3,Surface,1,1327,
315.699,µm^3,Surface,1,1333,
405.374,µm^3,Surface,1,1334,
356.421,µm^3,Surface,1,1335,
102.183,µm^3,Surface,1,1337,
669.876,µm^3,Surface,1,1339,
458.84,µm^3,Surface,1,1340,
354.658,µm^3,Surface,1,1341,
430.992,µm^3,Surface,1,1342,
176.71,µm^3,Surface,1,1345,
300.025,µm^3,Surface,1,1346,
405.241,µm^3,Surface,1,1348,
693.889,µm^3,Surface,1,1350,
458.805,µm^3,Surface,1,1352,
499.043,µm^3,Surface,1,1353,
497.492,µm^3,Surface,1,1354,
356.566,µm^3,Surface,1,1356,
424.63,µm^3,Surface,1,1360,
653.241,µm^3,Surface,1,1362,
467.724,µm^3,Surface,1,1364,
376.97,µm^3,Surface,1,1369,
200.034,µm^3,Surface,1,1370,
0.00336907,µm^3,Surface,1,1374,
377.062,µm^3,Surface,1,1376,
391.785,µm^3,Surface,1,1378,
132.629,µm^3,Surface,1,1379,
229.947,µm^3,Surface,1,1383,
279.182,µm^3,Surface,1,1386,
334.079,µm^3,Surface,1,1387,
393.676,µm^3,Surface,1,1388,
226.86,µm^3,Surface,1,1389,
316.845,µm^3,Surface,1,1390,
350.068,µm^3,Surface,1,1393,
322.645,µm^3,Surface,1,1394,
278.343,µm^3,Surface,1,1395,
216.75,µm^3,Surface,1,1396,
515.676,µm^3,Surface,1,1401,
252.594,µm^3,Surface,1,1402,
362.917,µm^3,Surface,1,1404,
349.666,µm^3,Surface,1,1405,
423.044,µm^3,Surface,1,1408,
361.286,µm^3,Surface,1,1411,
453.809,µm^3,Surface,1,1412,
382.948,µm^3,Surface,1,1413,
542.182,µm^3,Surface,1,1414,
331.733,µm^3,Surface,1,1415,
378.517,µm^3,Surface,1,1417,
