
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.920638,,Surface,1,1308,
0.8588,,Surface,1,1313,
0.840183,,Surface,1,1318,
0.791174,,Surface,1,1320,
0.827161,,Surface,1,1321,
0.888646,,Surface,1,1322,
0.845162,,Surface,1,1323,
0.797545,,Surface,1,1324,
0.781727,,Surface,1,1326,
0.856991,,Surface,1,1327,
0.86596,,Surface,1,1333,
0.837179,,Surface,1,1334,
0.82825,,Surface,1,1335,
0.772348,,Surface,1,1337,
0.862007,,Surface,1,1339,
0.770843,,Surface,1,1340,
0.779417,,Surface,1,1341,
0.7788,,Surface,1,1342,
0.896779,,Surface,1,1345,
0.792882,,Surface,1,1346,
0.772231,,Surface,1,1348,
0.887448,,Surface,1,1350,
0.870308,,Surface,1,1352,
0.807053,,Surface,1,1353,
0.798478,,Surface,1,1354,
0.885161,,Surface,1,1356,
0.74294,,Surface,1,1360,
0.819807,,Surface,1,1362,
0.868055,,Surface,1,1364,
0.806528,,Surface,1,1369,
0.814911,,Surface,1,1370,
0.840832,,Surface,1,1374,
0.812552,,Surface,1,1376,
0.85633,,Surface,1,1378,
0.795859,,Surface,1,1379,
0.77877,,Surface,1,1383,
0.896498,,Surface,1,1386,
0.759828,,Surface,1,1387,
0.760673,,Surface,1,1388,
0.838491,,Surface,1,1389,
0.855108,,Surface,1,1390,
0.838204,,Surface,1,1393,
0.79515,,Surface,1,1394,
0.814947,,Surface,1,1395,
0.825177,,Surface,1,1396,
0.717527,,Surface,1,1401,
0.788761,,Surface,1,1402,
0.876926,,Surface,1,1404,
0.82843,,Surface,1,1405,
0.879705,,Surface,1,1408,
0.807382,,Surface,1,1411,
0.800495,,Surface,1,1412,
0.85889,,Surface,1,1413,
0.86845,,Surface,1,1414,
0.7472,,Surface,1,1415,
0.766648,,Surface,1,1417,
0.732515,,Surface,1,1420,
0.887107,,Surface,1,1421,
0.838394,,Surface,1,1422,
0.751044,,Surface,1,1423,
0.914591,,Surface,1,1424,
0.79994,,Surface,1,1429,
0.873043,,Surface,1,1430,
0.900558,,Surface,1,1432,
0.721298,,Surface,1,1433,
0.799729,,Surface,1,1434,
0.808436,,Surface,1,1436,
0.796869,,Surface,1,1437,
0.785059,,Surface,1,1438,
0.767151,,Surface,1,1439,
0.748149,,Surface,1,1440,
0.850711,,Surface,1,1441,
0.860823,,Surface,1,1442,
0.8361,,Surface,1,1445,
0.76979,,Surface,1,1447,
0.829764,,Surface,1,1448,
0.773606,,Surface,1,1449,
0.869702,,Surface,1,1451,
0.69357,,Surface,1,1452,
0.80893,,Surface,1,1453,
0.764383,,Surface,1,1456,
0.789471,,Surface,1,1462,
0.800011,,Surface,1,1463,
0.835763,,Surface,1,1465,
0.863428,,Surface,1,1467,
0.80216,,Surface,1,1470,
0.841878,,Surface,1,1471,
0.931919,,Surface,1,1472,
0.829107,,Surface,1,1474,
0.877558,,Surface,1,1477,
0.864307,,Surface,1,1479,
0.742903,,Surface,1,1480,
0.806078,,Surface,1,1481,
0.83035,,Surface,1,1483,
0.850456,,Surface,1,1485,
0.709798,,Surface,1,1486,
0.8994,,Surface,1,1487,
0.851894,,Surface,1,1490,
0.849838,,Surface,1,1491,
0.741853,,Surface,1,1493,
0.764165,,Surface,1,1497,
0.88359,,Surface,1,1501,
0.737301,,Surface,1,1503,
0.77294,,Surface,1,1506,
0.784104,,Surface,1,1507,
0.856708,,Surface,1,1509,
0.886057,,Surface,1,1511,
0.88335,,Surface,1,1512,
0.779176,,Surface,1,1514,
0.764155,,Surface,1,1515,
0.859031,,Surface,1,1516,
0.744756,,Surface,1,1517,
0.743476,,Surface,1,1518,
0.794889,,Surface,1,1519,
0.846118,,Surface,1,1520,
0.829097,,Surface,1,1521,
0.820441,,Surface,1,1522,
0.84751,,Surface,1,1523,
0.719903,,Surface,1,1524,
0.79629,,Surface,1,1527,
0.908777,,Surface,1,1528,
0.773655,,Surface,1,1529,
0.716242,,Surface,1,1535,
0.837752,,Surface,1,1537,
0.771682,,Surface,1,1538,
0.871816,,Surface,1,1540,
0.720371,,Surface,1,1541,
0.836881,,Surface,1,1543,
0.895347,,Surface,1,1547,
0.763805,,Surface,1,1548,
0.81258,,Surface,1,1549,
0.86602,,Surface,1,1550,
0.878029,,Surface,1,1551,
0.785799,,Surface,1,1553,
0.839282,,Surface,1,1554,
0.868558,,Surface,1,1555,
0.764521,,Surface,1,1556,
0.880336,,Surface,1,1557,
0.851362,,Surface,1,1558,
0.821657,,Surface,1,1559,
0.76455,,Surface,1,1564,
0.727354,,Surface,1,1566,
0.811949,,Surface,1,1568,
0.751938,,Surface,1,1570,
0.851465,,Surface,1,1571,
0.763513,,Surface,1,1573,
0.749334,,Surface,1,1574,
0.722788,,Surface,1,1575,
0.873532,,Surface,1,1577,
0.819448,,Surface,1,1581,
0.77709,,Surface,1,1582,
0.762619,,Surface,1,1583,
0.855037,,Surface,1,1585,
0.894143,,Surface,1,1586,
0.870441,,Surface,1,1589,
0.842729,,Surface,1,1590,
0.882725,,Surface,1,1591,
0.936986,,Surface,1,1592,
0.915622,,Surface,1,1595,
0.768429,,Surface,1,1596,
0.735705,,Surface,1,1598,
0.888163,,Surface,1,1602,
0.703766,,Surface,1,1603,
0.754765,,Surface,1,1604,
0.735508,,Surface,1,1605,
0.723843,,Surface,1,1606,
0.855189,,Surface,1,1607,
0.767504,,Surface,1,1608,
0.805167,,Surface,1,1609,
0.808182,,Surface,1,1611,
0.926508,,Surface,1,1613,
0.837713,,Surface,1,1617,
0.791014,,Surface,1,1624,
0.857532,,Surface,1,1628,
0.794317,,Surface,1,1630,
0.814574,,Surface,1,1632,
0.795273,,Surface,1,1633,
0.748422,,Surface,1,1634,
0.932977,,Surface,1,1636,
0.869617,,Surface,1,1637,
0.916479,,Surface,1,1638,
0.761433,,Surface,1,1640,
0.839475,,Surface,1,1641,
0.7991,,Surface,1,1642,
0.83252,,Surface,1,1646,
0.90362,,Surface,1,1647,
0.93679,,Surface,1,1649,
0.889803,,Surface,1,1652,
0.818712,,Surface,1,1654,
0.705005,,Surface,1,1656,
0.799017,,Surface,1,1657,
0.806516,,Surface,1,1658,
0.823483,,Surface,1,1659,
0.849513,,Surface,1,1661,
0.797801,,Surface,1,1662,
0.852346,,Surface,1,1663,
0.807839,,Surface,1,1665,
0.809059,,Surface,1,1666,
