
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
23.2989,µm,Surface,Position,1,7436,
23.5842,µm,Surface,Position,1,7437,
13.1146,µm,Surface,Position,1,7438,
29.6477,µm,Surface,Position,1,7439,
22.5239,µm,Surface,Position,1,7440,
25.2107,µm,Surface,Position,1,7441,
29.6668,µm,Surface,Position,1,7442,
27.6163,µm,Surface,Position,1,7443,
24.65,µm,Surface,Position,1,7444,
25.2788,µm,Surface,Position,1,7445,
16.2337,µm,Surface,Position,1,7446,
10.1922,µm,Surface,Position,1,7447,
21.3952,µm,Surface,Position,1,7448,
11.1148,µm,Surface,Position,1,7449,
20.8306,µm,Surface,Position,1,7450,
11.4383,µm,Surface,Position,1,7451,
23.0229,µm,Surface,Position,1,7452,
19.6758,µm,Surface,Position,1,7453,
25.7829,µm,Surface,Position,1,7454,
10.0671,µm,Surface,Position,1,7455,
10.9611,µm,Surface,Position,1,7456,
25.2917,µm,Surface,Position,1,7457,
24.9866,µm,Surface,Position,1,7458,
17.7258,µm,Surface,Position,1,7459,
20.5891,µm,Surface,Position,1,7460,
12.9561,µm,Surface,Position,1,7462,
15.1788,µm,Surface,Position,1,7463,
11.9838,µm,Surface,Position,1,7464,
12.5101,µm,Surface,Position,1,7465,
15.9338,µm,Surface,Position,1,7466,
12.7508,µm,Surface,Position,1,7467,
17.697,µm,Surface,Position,1,7468,
25.0268,µm,Surface,Position,1,7469,
26.6667,µm,Surface,Position,1,7470,
19.0481,µm,Surface,Position,1,7471,
11.5531,µm,Surface,Position,1,7472,
15.6477,µm,Surface,Position,1,7473,
17.5403,µm,Surface,Position,1,7474,
15.0642,µm,Surface,Position,1,7475,
26.014,µm,Surface,Position,1,7476,
22.206,µm,Surface,Position,1,7477,
29.3977,µm,Surface,Position,1,7478,
25.9759,µm,Surface,Position,1,7479,
14.2052,µm,Surface,Position,1,7480,
19.7598,µm,Surface,Position,1,7481,
12.6811,µm,Surface,Position,1,7482,
19.8989,µm,Surface,Position,1,7483,
26.3704,µm,Surface,Position,1,7484,
13.7754,µm,Surface,Position,1,7485,
13.9837,µm,Surface,Position,1,7486,
21.7273,µm,Surface,Position,1,7487,
23.4269,µm,Surface,Position,1,7488,
31.5795,µm,Surface,Position,1,7489,
27.4074,µm,Surface,Position,1,7490,
17.3872,µm,Surface,Position,1,7491,
28.4844,µm,Surface,Position,1,7492,
16.2434,µm,Surface,Position,1,7493,
11.1364,µm,Surface,Position,1,7494,
22.0536,µm,Surface,Position,1,7495,
17.3885,µm,Surface,Position,1,7496,
22.9497,µm,Surface,Position,1,7497,
22.7234,µm,Surface,Position,1,7498,
25.0824,µm,Surface,Position,1,7500,
13.067,µm,Surface,Position,1,7501,
22.6267,µm,Surface,Position,1,7502,
30.7837,µm,Surface,Position,1,7503,
17.6574,µm,Surface,Position,1,7504,
21.8603,µm,Surface,Position,1,7505,
17.3889,µm,Surface,Position,1,7506,
24.9167,µm,Surface,Position,1,7507,
11.4175,µm,Surface,Position,1,7508,
10.5,µm,Surface,Position,1,7509,
13.8629,µm,Surface,Position,1,7510,
10.662,µm,Surface,Position,1,7511,
27.4511,µm,Surface,Position,1,7512,
10.6503,µm,Surface,Position,1,7513,
23.9434,µm,Surface,Position,1,7514,
19.0972,µm,Surface,Position,1,7516,
21.3162,µm,Surface,Position,1,7517,
13.5766,µm,Surface,Position,1,7518,
13.6269,µm,Surface,Position,1,7519,
19.6061,µm,Surface,Position,1,7520,
19.2528,µm,Surface,Position,1,7521,
16.9839,µm,Surface,Position,1,7522,
16.2536,µm,Surface,Position,1,7523,
16.1544,µm,Surface,Position,1,7524,
18.0244,µm,Surface,Position,1,7525,
24.4709,µm,Surface,Position,1,7526,
22.8546,µm,Surface,Position,1,7527,
22.2019,µm,Surface,Position,1,7528,
19.6083,µm,Surface,Position,1,7529,
20.3002,µm,Surface,Position,1,7530,
30.8462,µm,Surface,Position,1,7531,
16.4867,µm,Surface,Position,1,7532,
22.2456,µm,Surface,Position,1,7534,
19.7335,µm,Surface,Position,1,7535,
18.8803,µm,Surface,Position,1,7536,
14.7294,µm,Surface,Position,1,7537,
22.8761,µm,Surface,Position,1,7538,
11.9715,µm,Surface,Position,1,7539,
15.0333,µm,Surface,Position,1,7540,
29.9388,µm,Surface,Position,1,7541,
26.294,µm,Surface,Position,1,7542,
10.825,µm,Surface,Position,1,7544,
14.8965,µm,Surface,Position,1,7546,
16.7663,µm,Surface,Position,1,7547,
25.6181,µm,Surface,Position,1,7548,
20.9674,µm,Surface,Position,1,7549,
14.2123,µm,Surface,Position,1,7550,
31.5032,µm,Surface,Position,1,7552,
17.9009,µm,Surface,Position,1,7554,
25.0189,µm,Surface,Position,1,7555,
15.9632,µm,Surface,Position,1,7556,
14.1952,µm,Surface,Position,1,7557,
14.6938,µm,Surface,Position,1,7559,
25.5714,µm,Surface,Position,1,7560,
11.4536,µm,Surface,Position,1,7561,
12.0808,µm,Surface,Position,1,7562,
28.375,µm,Surface,Position,1,7563,
27.8129,µm,Surface,Position,1,7564,
16.0882,µm,Surface,Position,1,7565,
18.8087,µm,Surface,Position,1,7566,
31.5469,µm,Surface,Position,1,7567,
31.5357,µm,Surface,Position,1,7568,
10.1166,µm,Surface,Position,1,7570,
22.567,µm,Surface,Position,1,7571,
13.2083,µm,Surface,Position,1,7572,
15.1845,µm,Surface,Position,1,7573,
18.125,µm,Surface,Position,1,7574,
17.2882,µm,Surface,Position,1,7575,
11.9471,µm,Surface,Position,1,7576,
17.4694,µm,Surface,Position,1,7577,
20.7791,µm,Surface,Position,1,7578,
14.075,µm,Surface,Position,1,7579,
14.997,µm,Surface,Position,1,7580,
22.065,µm,Surface,Position,1,7581,
19.8936,µm,Surface,Position,1,7582,
20.9107,µm,Surface,Position,1,7583,
24.8487,µm,Surface,Position,1,7584,
23.1727,µm,Surface,Position,1,7585,
16.7179,µm,Surface,Position,1,7586,
17.5987,µm,Surface,Position,1,7587,
14.5899,µm,Surface,Position,1,7588,
22.517,µm,Surface,Position,1,7590,
25.2798,µm,Surface,Position,1,7591,
11.0688,µm,Surface,Position,1,7592,
18.3289,µm,Surface,Position,1,7594,
19.4122,µm,Surface,Position,1,7596,
28.5367,µm,Surface,Position,1,7597,
31.3884,µm,Surface,Position,1,7598,
15.1016,µm,Surface,Position,1,7599,
21.8511,µm,Surface,Position,1,7600,
26.0457,µm,Surface,Position,1,7602,
12.8456,µm,Surface,Position,1,7603,
20.8878,µm,Surface,Position,1,7604,
25.4675,µm,Surface,Position,1,7605,
19.5132,µm,Surface,Position,1,7606,
11.6589,µm,Surface,Position,1,7609,
21.9333,µm,Surface,Position,1,7610,
16.7603,µm,Surface,Position,1,7611,
23.8586,µm,Surface,Position,1,7612,
13.4075,µm,Surface,Position,1,7613,
10.4659,µm,Surface,Position,1,7614,
14.1354,µm,Surface,Position,1,7615,
20.4725,µm,Surface,Position,1,7616,
21.8169,µm,Surface,Position,1,7617,
11.7603,µm,Surface,Position,1,7619,
16.3759,µm,Surface,Position,1,7620,
29.2061,µm,Surface,Position,1,7621,
12.1058,µm,Surface,Position,1,7622,
23.4306,µm,Surface,Position,1,7623,
26.8736,µm,Surface,Position,1,7624,
28.5625,µm,Surface,Position,1,7625,
25.3889,µm,Surface,Position,1,7626,
13.0344,µm,Surface,Position,1,7628,
14.246,µm,Surface,Position,1,7629,
25.231,µm,Surface,Position,1,7630,
17.1437,µm,Surface,Position,1,7631,
23.25,µm,Surface,Position,1,7632,
26.8912,µm,Surface,Position,1,7633,
11.6461,µm,Surface,Position,1,7634,
22.7246,µm,Surface,Position,1,7636,
19.1415,µm,Surface,Position,1,7637,
13.1073,µm,Surface,Position,1,7638,
19.0187,µm,Surface,Position,1,7639,
16.5682,µm,Surface,Position,1,7640,
16.3622,µm,Surface,Position,1,7641,
28.6435,µm,Surface,Position,1,7642,
23.7009,µm,Surface,Position,1,7644,
17.8015,µm,Surface,Position,1,7645,
26.5542,µm,Surface,Position,1,7646,
28.83,µm,Surface,Position,1,7647,
29.6709,µm,Surface,Position,1,7648,
9.95647,µm,Surface,Position,1,7649,
20.8856,µm,Surface,Position,1,7650,
10.8291,µm,Surface,Position,1,7652,
31.3393,µm,Surface,Position,1,7653,
27.4564,µm,Surface,Position,1,7654,
25.7806,µm,Surface,Position,1,7655,
11.2691,µm,Surface,Position,1,7656,
14.6971,µm,Surface,Position,1,7657,
21.6875,µm,Surface,Position,1,7658,
11.8154,µm,Surface,Position,1,7659,
20.6688,µm,Surface,Position,1,7661,
23.8722,µm,Surface,Position,1,7662,
27.7167,µm,Surface,Position,1,7663,
21.4966,µm,Surface,Position,1,7664,
14.6667,µm,Surface,Position,1,7665,
19.1265,µm,Surface,Position,1,7666,
18.623,µm,Surface,Position,1,7667,
16.8351,µm,Surface,Position,1,7668,
22.4076,µm,Surface,Position,1,7669,
11.875,µm,Surface,Position,1,7670,
27.1033,µm,Surface,Position,1,7671,
18.4413,µm,Surface,Position,1,7672,
20.8656,µm,Surface,Position,1,7673,
15.0101,µm,Surface,Position,1,7675,
11.4,µm,Surface,Position,1,7676,
23.4089,µm,Surface,Position,1,7678,
22.8977,µm,Surface,Position,1,7679,
17.2127,µm,Surface,Position,1,7680,
16.435,µm,Surface,Position,1,7681,
16.79,µm,Surface,Position,1,7682,
11.017,µm,Surface,Position,1,7683,
31,µm,Surface,Position,1,7684,
28.2034,µm,Surface,Position,1,7685,
10.5381,µm,Surface,Position,1,7686,
15.625,µm,Surface,Position,1,7687,
11.5364,µm,Surface,Position,1,7688,
14.9217,µm,Surface,Position,1,7689,
25.8372,µm,Surface,Position,1,7690,
14.5905,µm,Surface,Position,1,7692,
27.2833,µm,Surface,Position,1,7694,
20.0312,µm,Surface,Position,1,7695,
19.9233,µm,Surface,Position,1,7696,
12.8302,µm,Surface,Position,1,7697,
27.6006,µm,Surface,Position,1,7698,
26.9505,µm,Surface,Position,1,7699,
31.8036,µm,Surface,Position,1,7700,
11.5225,µm,Surface,Position,1,7701,
13.8484,µm,Surface,Position,1,7702,
14.9869,µm,Surface,Position,1,7703,
14.275,µm,Surface,Position,1,7704,
20.3576,µm,Surface,Position,1,7705,
16.9594,µm,Surface,Position,1,7706,
19.317,µm,Surface,Position,1,7707,
12.5138,µm,Surface,Position,1,7708,
18.4671,µm,Surface,Position,1,7709,
17.4469,µm,Surface,Position,1,7710,
27.3212,µm,Surface,Position,1,7711,
26.625,µm,Surface,Position,1,7712,
25.1402,µm,Surface,Position,1,7713,
26.6005,µm,Surface,Position,1,7714,
15.9607,µm,Surface,Position,1,7715,
16.0065,µm,Surface,Position,1,7716,
10.4023,µm,Surface,Position,1,7717,
30.9261,µm,Surface,Position,1,7718,
14.1237,µm,Surface,Position,1,7719,
31.4823,µm,Surface,Position,1,7720,
14.7692,µm,Surface,Position,1,7721,
27.3911,µm,Surface,Position,1,7722,
20.7591,µm,Surface,Position,1,7723,
15.5728,µm,Surface,Position,1,7724,
14.3544,µm,Surface,Position,1,7726,
14.625,µm,Surface,Position,1,7727,
22.5203,µm,Surface,Position,1,7728,
13.0524,µm,Surface,Position,1,7729,
12.5536,µm,Surface,Position,1,7730,
11.1563,µm,Surface,Position,1,7731,
15.2454,µm,Surface,Position,1,7732,
25.3275,µm,Surface,Position,1,7734,
9.91266,µm,Surface,Position,1,7735,
16.3543,µm,Surface,Position,1,7736,
19.0556,µm,Surface,Position,1,7738,
11.2039,µm,Surface,Position,1,7739,
15.618,µm,Surface,Position,1,7740,
24.7273,µm,Surface,Position,1,7741,
22.3772,µm,Surface,Position,1,7742,
21.9821,µm,Surface,Position,1,7743,
17.1786,µm,Surface,Position,1,7745,
13.4047,µm,Surface,Position,1,7746,
28.085,µm,Surface,Position,1,7747,
11.8893,µm,Surface,Position,1,7749,
23.5164,µm,Surface,Position,1,7750,
23.9044,µm,Surface,Position,1,7751,
24.5536,µm,Surface,Position,1,7752,
12.0617,µm,Surface,Position,1,7753,
31.0592,µm,Surface,Position,1,7754,
19.8446,µm,Surface,Position,1,7755,
28.0346,µm,Surface,Position,1,7756,
10.2304,µm,Surface,Position,1,7757,
27.5312,µm,Surface,Position,1,7758,
16.075,µm,Surface,Position,1,7759,
16.1904,µm,Surface,Position,1,7760,
18.4882,µm,Surface,Position,1,7761,
25.2034,µm,Surface,Position,1,7762,
12.7188,µm,Surface,Position,1,7763,
31.5387,µm,Surface,Position,1,7764,
18.0486,µm,Surface,Position,1,7765,
24.9151,µm,Surface,Position,1,7766,
20.5831,µm,Surface,Position,1,7767,
24.0417,µm,Surface,Position,1,7768,
25.5838,µm,Surface,Position,1,7769,
14.6964,µm,Surface,Position,1,7770,
29.1341,µm,Surface,Position,1,7771,
15.4205,µm,Surface,Position,1,7772,
18.5757,µm,Surface,Position,1,7773,
11.8707,µm,Surface,Position,1,7774,
24.4464,µm,Surface,Position,1,7775,
26.1944,µm,Surface,Position,1,7776,
19.4583,µm,Surface,Position,1,7777,
14.8226,µm,Surface,Position,1,7778,
26.8321,µm,Surface,Position,1,7779,
14.2343,µm,Surface,Position,1,7780,
11.5864,µm,Surface,Position,1,7781,
26.367,µm,Surface,Position,1,7782,
11.8561,µm,Surface,Position,1,7783,
15.3651,µm,Surface,Position,1,7784,
12.338,µm,Surface,Position,1,7785,
13.375,µm,Surface,Position,1,7786,
25.9456,µm,Surface,Position,1,7787,
17.4904,µm,Surface,Position,1,7788,
12.7856,µm,Surface,Position,1,7789,
21.125,µm,Surface,Position,1,7790,
16.1351,µm,Surface,Position,1,7791,
14.7172,µm,Surface,Position,1,7793,
22.3277,µm,Surface,Position,1,7794,
16.1379,µm,Surface,Position,1,7796,
14.9665,µm,Surface,Position,1,7797,
12.0798,µm,Surface,Position,1,7798,
15.3422,µm,Surface,Position,1,7800,
17.9821,µm,Surface,Position,1,7801,
19.4519,µm,Surface,Position,1,7802,
27.0625,µm,Surface,Position,1,7803,
17.4123,µm,Surface,Position,1,7804,
30.8157,µm,Surface,Position,1,7805,
27.8022,µm,Surface,Position,1,7806,
21.6225,µm,Surface,Position,1,7807,
24.1332,µm,Surface,Position,1,7808,
26.5908,µm,Surface,Position,1,7810,
23.6776,µm,Surface,Position,1,7811,
18.1775,µm,Surface,Position,1,7812,
28.7321,µm,Surface,Position,1,7813,
18.2159,µm,Surface,Position,1,7814,
24.2593,µm,Surface,Position,1,7815,
29.8542,µm,Surface,Position,1,7816,
29.5096,µm,Surface,Position,1,7817,
18.0354,µm,Surface,Position,1,7818,
12.0071,µm,Surface,Position,1,7819,
17.5418,µm,Surface,Position,1,7820,
13.3915,µm,Surface,Position,1,7821,
15.9205,µm,Surface,Position,1,7822,
23.4854,µm,Surface,Position,1,7823,
17.6175,µm,Surface,Position,1,7824,
20.8314,µm,Surface,Position,1,7825,
12.8287,µm,Surface,Position,1,7826,
21.7779,µm,Surface,Position,1,7827,
11.0511,µm,Surface,Position,1,7828,
30.9747,µm,Surface,Position,1,7830,
23.4724,µm,Surface,Position,1,7832,
22.6547,µm,Surface,Position,1,7833,
16.7782,µm,Surface,Position,1,7835,
12.9636,µm,Surface,Position,1,7836,
13.301,µm,Surface,Position,1,7838,
21.1442,µm,Surface,Position,1,7839,
16.393,µm,Surface,Position,1,7840,
18.8925,µm,Surface,Position,1,7841,
10.9435,µm,Surface,Position,1,7842,
27.4432,µm,Surface,Position,1,7843,
10.0704,µm,Surface,Position,1,7844,
22.4091,µm,Surface,Position,1,7845,
21.6696,µm,Surface,Position,1,7846,
16.0386,µm,Surface,Position,1,7847,
12.9448,µm,Surface,Position,1,7848,
23.9375,µm,Surface,Position,1,7849,
28.0813,µm,Surface,Position,1,7850,
13.7735,µm,Surface,Position,1,7851,
22.7307,µm,Surface,Position,1,7852,
10.403,µm,Surface,Position,1,7853,
12.1667,µm,Surface,Position,1,7854,
24.3637,µm,Surface,Position,1,7855,
12.7963,µm,Surface,Position,1,7856,
11.4113,µm,Surface,Position,1,7857,
12.4205,µm,Surface,Position,1,7858,
25.0673,µm,Surface,Position,1,7859,
16.7951,µm,Surface,Position,1,7860,
21.4068,µm,Surface,Position,1,7861,
29.25,µm,Surface,Position,1,7862,
25.5531,µm,Surface,Position,1,7863,
28.7443,µm,Surface,Position,1,7864,
13.2465,µm,Surface,Position,1,7865,
14.2415,µm,Surface,Position,1,7866,
11.7679,µm,Surface,Position,1,7867,
27.9474,µm,Surface,Position,1,7868,
27.5912,µm,Surface,Position,1,7869,
20.2404,µm,Surface,Position,1,7870,
12.296,µm,Surface,Position,1,7871,
10.1948,µm,Surface,Position,1,7872,
11.1875,µm,Surface,Position,1,7873,
19.0822,µm,Surface,Position,1,7874,
24.2202,µm,Surface,Position,1,7875,
21.5957,µm,Surface,Position,1,7876,
12.7844,µm,Surface,Position,1,7877,
20.8144,µm,Surface,Position,1,7878,
29.1375,µm,Surface,Position,1,7879,
24.9317,µm,Surface,Position,1,7880,
10.07,µm,Surface,Position,1,7881,
10.2981,µm,Surface,Position,1,7882,
29.5352,µm,Surface,Position,1,7883,
30.5673,µm,Surface,Position,1,7884,
14.1186,µm,Surface,Position,1,7885,
24.6566,µm,Surface,Position,1,7886,
31.5993,µm,Surface,Position,1,7888,
20.0607,µm,Surface,Position,1,7889,
23.1705,µm,Surface,Position,1,7890,
19.2034,µm,Surface,Position,1,7891,
11.3384,µm,Surface,Position,1,7892,
20.499,µm,Surface,Position,1,7893,
12.8625,µm,Surface,Position,1,7894,
13.5022,µm,Surface,Position,1,7895,
10.2917,µm,Surface,Position,1,7896,
24.75,µm,Surface,Position,1,7897,
29.0958,µm,Surface,Position,1,7898,
16.6383,µm,Surface,Position,1,7899,
25.9792,µm,Surface,Position,1,7900,
14.7679,µm,Surface,Position,1,7901,
23.375,µm,Surface,Position,1,7902,
14.2005,µm,Surface,Position,1,7903,
30.8958,µm,Surface,Position,1,7904,
17.7081,µm,Surface,Position,1,7905,
30.8003,µm,Surface,Position,1,7906,
19.245,µm,Surface,Position,1,7907,
21.54,µm,Surface,Position,1,7908,
19.25,µm,Surface,Position,1,7909,
11.125,µm,Surface,Position,1,7910,
31.2589,µm,Surface,Position,1,7911,
10.2891,µm,Surface,Position,1,7912,
10.8618,µm,Surface,Position,1,7913,
31.5032,µm,Surface,Position,1,7914,
21.4167,µm,Surface,Position,1,7915,
29.875,µm,Surface,Position,1,7916,
23.7848,µm,Surface,Position,1,7917,
12.9219,µm,Surface,Position,1,7918,
25.1931,µm,Surface,Position,1,7919,
20.8001,µm,Surface,Position,1,7920,
22.0729,µm,Surface,Position,1,7921,
13.75,µm,Surface,Position,1,7922,
23.5776,µm,Surface,Position,1,7924,
30.9869,µm,Surface,Position,1,7926,
13.1285,µm,Surface,Position,1,7927,
22.032,µm,Surface,Position,1,7928,
30.125,µm,Surface,Position,1,7930,
17.3219,µm,Surface,Position,1,7931,
27.8958,µm,Surface,Position,1,7932,
9.85417,µm,Surface,Position,1,7933,
12.6812,µm,Surface,Position,1,7934,
10.7201,µm,Surface,Position,1,7935,
26.4356,µm,Surface,Position,1,7936,
23.1054,µm,Surface,Position,1,7937,
24.1477,µm,Surface,Position,1,7938,
25.5391,µm,Surface,Position,1,7939,
10.7591,µm,Surface,Position,1,7940,
25.7393,µm,Surface,Position,1,7941,
10.5988,µm,Surface,Position,1,7942,
26.355,µm,Surface,Position,1,7943,
23.1729,µm,Surface,Position,1,7944,
11.3469,µm,Surface,Position,1,7945,
20.8412,µm,Surface,Position,1,7946,
14.8833,µm,Surface,Position,1,7947,
25.4353,µm,Surface,Position,1,7948,
20.3347,µm,Surface,Position,1,7949,
10.3772,µm,Surface,Position,1,7950,
19.5752,µm,Surface,Position,1,7951,
13.7685,µm,Surface,Position,1,7952,
25.9045,µm,Surface,Position,1,7953,
23.4086,µm,Surface,Position,1,7954,
27.125,µm,Surface,Position,1,7956,
15.1944,µm,Surface,Position,1,7957,
14.6512,µm,Surface,Position,1,7958,
31.5954,µm,Surface,Position,1,7959,
27.7361,µm,Surface,Position,1,7960,
10.007,µm,Surface,Position,1,7961,
10.2333,µm,Surface,Position,1,7962,
11.75,µm,Surface,Position,1,7963,
16.089,µm,Surface,Position,1,7964,
18.4812,µm,Surface,Position,1,7965,
21.6911,µm,Surface,Position,1,7966,
26.2981,µm,Surface,Position,1,7967,
24.4891,µm,Surface,Position,1,7968,
25,µm,Surface,Position,1,7969,
10.1742,µm,Surface,Position,1,7970,
30.3022,µm,Surface,Position,1,7971,
10.9702,µm,Surface,Position,1,7972,
26.2612,µm,Surface,Position,1,7973,
26.1655,µm,Surface,Position,1,7974,
14.9196,µm,Surface,Position,1,7976,
11.6458,µm,Surface,Position,1,7977,
13.6716,µm,Surface,Position,1,7978,
11.3093,µm,Surface,Position,1,7979,
29.9459,µm,Surface,Position,1,7980,
16.0987,µm,Surface,Position,1,7981,
25.2679,µm,Surface,Position,1,7982,
14.455,µm,Surface,Position,1,7983,
10.9915,µm,Surface,Position,1,7984,
15.592,µm,Surface,Position,1,7985,
28.75,µm,Surface,Position,1,7986,
11.9644,µm,Surface,Position,1,7987,
31.4966,µm,Surface,Position,1,7988,
13.9741,µm,Surface,Position,1,7989,
18.4365,µm,Surface,Position,1,7990,
20.9298,µm,Surface,Position,1,7991,
23.7683,µm,Surface,Position,1,7992,
20.8889,µm,Surface,Position,1,7993,
18.6364,µm,Surface,Position,1,7994,
16.9059,µm,Surface,Position,1,7995,
13.3642,µm,Surface,Position,1,7996,
15.0417,µm,Surface,Position,1,7997,
10.6138,µm,Surface,Position,1,7999,
31.2996,µm,Surface,Position,1,8000,
22.855,µm,Surface,Position,1,8001,
20.4094,µm,Surface,Position,1,8002,
11.47,µm,Surface,Position,1,8003,
14.1981,µm,Surface,Position,1,8004,
10.3323,µm,Surface,Position,1,8005,
30.6353,µm,Surface,Position,1,8006,
26.5014,µm,Surface,Position,1,8007,
18.8102,µm,Surface,Position,1,8008,
27.3882,µm,Surface,Position,1,8009,
28.2393,µm,Surface,Position,1,8010,
26.8728,µm,Surface,Position,1,8011,
14.4188,µm,Surface,Position,1,8012,
27.8269,µm,Surface,Position,1,8013,
28.3555,µm,Surface,Position,1,8014,
19.0614,µm,Surface,Position,1,8015,
11.0401,µm,Surface,Position,1,8016,
21.1562,µm,Surface,Position,1,8017,
16.1832,µm,Surface,Position,1,8018,
24.2083,µm,Surface,Position,1,8019,
12.4909,µm,Surface,Position,1,8020,
9.95089,µm,Surface,Position,1,8021,
28.9382,µm,Surface,Position,1,8022,
18.9554,µm,Surface,Position,1,8023,
20.8558,µm,Surface,Position,1,8024,
13.475,µm,Surface,Position,1,8025,
28.2379,µm,Surface,Position,1,8026,
18.125,µm,Surface,Position,1,8027,
13.9656,µm,Surface,Position,1,8028,
24.4773,µm,Surface,Position,1,8029,
10.0388,µm,Surface,Position,1,8030,
29.1188,µm,Surface,Position,1,8031,
28.9348,µm,Surface,Position,1,8032,
14.3613,µm,Surface,Position,1,8033,
11.8116,µm,Surface,Position,1,8034,
18.7461,µm,Surface,Position,1,8035,
26.7652,µm,Surface,Position,1,8036,
29.454,µm,Surface,Position,1,8037,
25.2721,µm,Surface,Position,1,8038,
29.1182,µm,Surface,Position,1,8039,
10.125,µm,Surface,Position,1,8040,
28.5,µm,Surface,Position,1,8041,
18.375,µm,Surface,Position,1,8042,
25.9913,µm,Surface,Position,1,8043,
13.3811,µm,Surface,Position,1,8044,
15.2091,µm,Surface,Position,1,8045,
17.5327,µm,Surface,Position,1,8046,
16.3445,µm,Surface,Position,1,8047,
20.3264,µm,Surface,Position,1,8048,
11.1705,µm,Surface,Position,1,8049,
17.5625,µm,Surface,Position,1,8050,
29.3533,µm,Surface,Position,1,8051,
20.2321,µm,Surface,Position,1,8052,
26.9583,µm,Surface,Position,1,8053,
11.3009,µm,Surface,Position,1,8054,
11.8555,µm,Surface,Position,1,8056,
23.9333,µm,Surface,Position,1,8057,
14.776,µm,Surface,Position,1,8058,
13.5469,µm,Surface,Position,1,8059,
14.9205,µm,Surface,Position,1,8060,
19.8413,µm,Surface,Position,1,8061,
17.9659,µm,Surface,Position,1,8062,
21.8513,µm,Surface,Position,1,8063,
28.0504,µm,Surface,Position,1,8064,
11.5348,µm,Surface,Position,1,8065,
18.1429,µm,Surface,Position,1,8066,
26.5971,µm,Surface,Position,1,8068,
24.1989,µm,Surface,Position,1,8069,
18.0478,µm,Surface,Position,1,8070,
14.2107,µm,Surface,Position,1,8071,
20.542,µm,Surface,Position,1,8072,
21.7917,µm,Surface,Position,1,8073,
27.1096,µm,Surface,Position,1,8074,
16.0254,µm,Surface,Position,1,8075,
23.097,µm,Surface,Position,1,8076,
10.8474,µm,Surface,Position,1,8077,
12.375,µm,Surface,Position,1,8078,
17.0066,µm,Surface,Position,1,8079,
11.2159,µm,Surface,Position,1,8080,
24.08,µm,Surface,Position,1,8081,
18.1793,µm,Surface,Position,1,8082,
21.8211,µm,Surface,Position,1,8083,
12.8981,µm,Surface,Position,1,8084,
28.575,µm,Surface,Position,1,8085,
22.0631,µm,Surface,Position,1,8086,
31.4029,µm,Surface,Position,1,8088,
30.8272,µm,Surface,Position,1,8090,
10.2369,µm,Surface,Position,1,8091,
23.85,µm,Surface,Position,1,8092,
14.5625,µm,Surface,Position,1,8093,
9.96094,µm,Surface,Position,1,8094,
19.9405,µm,Surface,Position,1,8095,
28.9625,µm,Surface,Position,1,8096,
23.22,µm,Surface,Position,1,8098,
13.2514,µm,Surface,Position,1,8099,
13.2569,µm,Surface,Position,1,8100,
13.8476,µm,Surface,Position,1,8101,
13.9568,µm,Surface,Position,1,8102,
20.1523,µm,Surface,Position,1,8103,
13.1845,µm,Surface,Position,1,8104,
26.3999,µm,Surface,Position,1,8105,
22.7079,µm,Surface,Position,1,8106,
21.5729,µm,Surface,Position,1,8107,
18.1131,µm,Surface,Position,1,8108,
11.5434,µm,Surface,Position,1,8109,
18.5815,µm,Surface,Position,1,8110,
20.3917,µm,Surface,Position,1,8111,
18.6473,µm,Surface,Position,1,8112,
14.8662,µm,Surface,Position,1,8113,
20.0649,µm,Surface,Position,1,8114,
22.9451,µm,Surface,Position,1,8115,
10.875,µm,Surface,Position,1,8116,
25.6508,µm,Surface,Position,1,8117,
28.7023,µm,Surface,Position,1,8118,
17.9469,µm,Surface,Position,1,8119,
15.7514,µm,Surface,Position,1,8120,
25.0865,µm,Surface,Position,1,8121,
10.5515,µm,Surface,Position,1,8123,
29.05,µm,Surface,Position,1,8124,
22.7062,µm,Surface,Position,1,8125,
12.25,µm,Surface,Position,1,8126,
22.8949,µm,Surface,Position,1,8127,
19.5171,µm,Surface,Position,1,8128,
14.8787,µm,Surface,Position,1,8129,
27.6725,µm,Surface,Position,1,8130,
11.9122,µm,Surface,Position,1,8131,
10.1676,µm,Surface,Position,1,8132,
10.1463,µm,Surface,Position,1,8133,
10.9285,µm,Surface,Position,1,8135,
21.6328,µm,Surface,Position,1,8136,
13.5504,µm,Surface,Position,1,8137,
14.2792,µm,Surface,Position,1,8138,
18.4062,µm,Surface,Position,1,8139,
17.2548,µm,Surface,Position,1,8140,
11.3417,µm,Surface,Position,1,8141,
13.8993,µm,Surface,Position,1,8142,
14.0833,µm,Surface,Position,1,8143,
10.7901,µm,Surface,Position,1,8144,
20.7917,µm,Surface,Position,1,8145,
9.70888,µm,Surface,Position,1,8146,
22.3003,µm,Surface,Position,1,8147,
22.5736,µm,Surface,Position,1,8148,
15.3977,µm,Surface,Position,1,8149,
9.81786,µm,Surface,Position,1,8150,
22.9928,µm,Surface,Position,1,8151,
12.6982,µm,Surface,Position,1,8154,
11.3,µm,Surface,Position,1,8155,
15.6561,µm,Surface,Position,1,8156,
17.1975,µm,Surface,Position,1,8157,
17.7952,µm,Surface,Position,1,8158,
20.7105,µm,Surface,Position,1,8159,
